"customer_id","subscription_created","canceled_at","first_payment_time","time_to_first_payment_hours","time_to_first_payment_minutes_remainder"
"cus_OinptB4WR5Ne1h","2023-09-28 15:36:26.000","2023-09-29 14:42:49.000","2023-11-03 04:32:24.000","852","55"
"cus_OjT9487GnwoWrX","2023-09-30 10:17:25.000","2023-10-01 09:17:52.000","2023-09-30 10:23:27.000","0","6"
"cus_OjT9487GnwoWrX","2023-09-30 10:23:44.000","2023-10-01 09:26:05.000","2023-09-30 10:23:27.000","0","0"
"cus_OjT9487GnwoWrX","2023-09-30 10:25:06.000","2023-10-01 09:26:06.000","2023-09-30 10:23:27.000","0","-1"
"cus_OinptB4WR5Ne1h","2023-11-03 04:31:45.000","2023-11-04 03:33:35.000","2023-11-03 04:32:24.000","0","0"
"cus_OSdYfhsqbfxTIv","2023-11-29 15:48:57.000","2023-11-30 14:50:21.000","2023-12-19 14:52:29.000","479","3"
"cus_P7duPPeL969FoJ","2023-12-03 22:59:13.000","2023-12-03 23:04:41.000","2023-12-03 22:59:14.000","0","0"
"cus_P7oG5W4YTd3imb","2023-12-04 09:43:56.000","2023-12-04 17:30:38.000","2023-12-04 09:43:56.000","0","0"
"cus_PSuNaVo7aSiFxl","2024-02-02 17:32:35.000","2024-02-03 16:32:54.000","2024-02-02 17:33:17.000","0","0"
"cus_PSuNaVo7aSiFxl","2024-02-02 17:33:16.000","2024-02-02 17:48:19.000","2024-02-02 17:33:17.000","0","0"
"cus_PXSLpE3ZmQitGn","2024-02-10 20:46:30.000","2024-02-10 21:00:08.000","2024-02-10 20:46:31.000","0","0"
"cus_PjV9NcLv1XPJNq","2024-03-14 00:38:30.000","2024-03-14 00:42:10.000","2024-03-14 00:38:31.000","0","0"
"cus_Pl3MD8jdh2qwFS","2024-03-18 03:54:59.000","2024-03-18 04:11:37.000","2024-03-18 03:55:00.000","0","0"
"cus_PnHIuyS4jAcM8L","2024-03-24 02:26:54.000","2024-03-24 02:54:14.000","2024-03-24 02:26:55.000","0","0"
"cus_PprM9ZfvQssmL4","2024-04-01 22:27:59.000","2024-04-02 21:28:13.000","2024-04-01 22:29:55.000","0","1"
"cus_PrEZF83S6WK9AS","2024-04-03 15:53:27.000","2024-04-03 16:00:47.000","2024-04-03 15:53:28.000","0","0"
"cus_PsnsyoWaOe2cPO","2024-04-07 20:26:47.000","2024-04-07 20:36:30.000","2024-04-07 20:26:48.000","0","0"
"cus_PvRfGR45DiOLke","2024-04-14 21:42:19.000","2024-04-14 21:47:04.000","2024-04-14 21:42:20.000","0","0"
"cus_PvzE9VEHTwls6m","2024-04-16 08:42:35.000","2024-04-17 07:43:06.000","2024-04-16 09:39:34.000","0","56"
"cus_Pwbv6n2bLEuhyS","2024-04-18 00:59:59.000","2024-04-19 00:00:31.000","2024-04-18 00:59:33.000","0","0"
"cus_Pwbv6n2bLEuhyS","2024-04-18 01:01:26.000","2024-04-19 00:01:31.000","2024-04-18 00:59:33.000","0","-1"
"cus_Pwbv6n2bLEuhyS","2024-04-18 01:03:05.000","2024-04-19 00:03:37.000","2024-04-18 00:59:33.000","0","-3"
"cus_Pwbv6n2bLEuhyS","2024-04-18 01:04:09.000","2024-04-19 00:04:35.000","2024-04-18 00:59:33.000","0","-4"
"cus_Px1jSG00DBEYSv","2024-04-25 21:14:47.000","2024-04-25 21:16:25.000","2024-04-25 21:14:48.000","0","0"
"cus_Q0CXyXqRBRdnKJ","2024-04-27 14:27:14.000","2024-04-27 14:29:38.000","2024-04-27 14:27:15.000","0","0"
"cus_Q4tCQnK8Cehpa7","2024-05-10 15:31:59.000","2024-05-10 15:42:12.000","2024-05-10 15:32:00.000","0","0"
"cus_Q8pJiaDOgZv1q5","2024-05-20 15:01:49.000","2024-05-21 14:01:56.000","2024-05-20 15:03:58.000","0","2"
"cus_QBc5jLG1HCx5sH","2024-05-28 01:34:10.000","2024-05-28 01:58:25.000","2024-05-28 01:34:11.000","0","0"
"cus_Q6vo8hQTLNAeCb","2024-05-30 13:07:02.000","2024-05-30 15:07:10.000","2024-05-30 13:07:03.000","0","0"
"cus_QCunlD7zlyQu3E","2024-05-31 12:58:31.000","2024-05-31 13:06:15.000","2024-05-31 12:58:32.000","0","0"
"cus_QDYvRN9UqQTUUI","2024-06-02 06:59:11.000","2024-06-02 07:00:39.000","2024-06-02 06:59:12.000","0","0"
"cus_QJZYcqX8gS05md","2024-06-18 07:26:14.000","2024-06-19 02:11:06.000","2024-06-18 07:26:15.000","0","0"
"cus_QKqAZkjKMb1ci2","2024-07-15 01:20:56.000","2024-07-15 01:51:09.000","2024-07-15 01:20:57.000","0","0"
"cus_QTwc0orgofoIKd","2024-07-16 03:04:29.000","2024-07-16 03:17:17.000","2024-07-16 03:04:30.000","0","0"
"cus_QUJRFfpLcKWQgp","2024-07-16 23:33:39.000","2024-07-17 22:34:14.000","2024-07-16 23:36:39.000","0","3"
"cus_QJ85JXQt5Pw8BQ","2024-07-20 05:06:50.000","2024-07-21 05:42:28.000","2024-07-20 05:06:51.000","0","0"
"cus_QW8PPfThCErb1Y","2024-07-21 20:14:48.000","2024-07-21 20:19:39.000","2024-07-21 20:14:49.000","0","0"
"cus_QddFIFFcD2pSJc","2024-08-10 20:36:02.000","2024-08-11 19:36:31.000","2024-08-10 20:57:49.000","0","21"
"cus_QdqGoS4NdvjzF3","2024-08-11 14:52:49.000","2024-08-11 14:57:53.000","2024-08-11 14:52:50.000","0","0"
"cus_Qhexw0NremApSF","2024-08-21 14:39:17.000","2024-08-21 14:52:56.000","2024-08-21 14:39:18.000","0","0"
"cus_QFor6q8yh0s278","2024-08-28 14:09:39.000","2024-08-29 13:09:44.000","2024-08-28 14:09:00.000","0","0"
"cus_QjF0NkazajA4j9","2024-08-29 21:52:16.000","2024-08-30 20:52:41.000","2024-08-29 22:06:25.000","0","14"
"cus_QmDe58LaAfI3eH","2024-09-02 18:45:05.000","2024-09-03 17:45:57.000","2024-09-02 18:47:31.000","0","2"
"cus_QnCdfceu9L8Dly","2024-09-05 09:45:34.000","2024-09-05 10:00:43.000","2024-09-05 09:45:35.000","0","0"
"cus_Qo4JgtRviXMecb","2024-09-07 17:12:16.000","2024-09-07 18:02:28.000","2024-09-07 17:12:17.000","0","0"
"cus_QonzyhTivZtvPv","2024-09-09 16:26:07.000","2024-09-09 17:06:09.000","2024-09-09 16:26:08.000","0","0"
"cus_QqKb0v8eH2JyRu","2024-09-13 18:12:47.000","2024-09-14 17:13:10.000","2024-09-13 18:15:58.000","0","3"
"cus_QqS9z8aLj9iWou","2024-09-14 02:00:33.000","2024-09-14 02:07:58.000","2024-09-14 02:00:33.000","0","0"
"cus_QxHfgNOzs9agDZ","2024-10-02 07:42:51.000","2024-10-03 06:43:44.000","2024-10-02 07:45:08.000","0","2"
"cus_QxHfgNOzs9agDZ","2024-10-02 07:45:07.000","2024-10-02 08:10:49.000","2024-10-02 07:45:08.000","0","0"
"cus_QxLYnqgq977dyy","2024-10-02 11:42:59.000","2024-10-02 12:08:05.000","2024-10-02 11:43:00.000","0","0"
"cus_QFor6q8yh0s278","2024-10-04 04:24:12.000","2024-10-05 03:25:03.000","2024-08-28 14:09:00.000","-878","-15"
"cus_QydoVfw8X97Ym0","2024-10-05 22:34:54.000","2024-10-05 22:42:16.000","2024-10-05 22:34:55.000","0","0"
"cus_Qyug3GWJmBgDt4","2024-10-06 16:02:16.000","2024-10-06 16:19:22.000","2024-10-06 16:02:17.000","0","0"
"cus_QwwqJaLWrHwHID","2024-10-07 19:08:30.000","2024-10-08 18:08:45.000","2024-10-07 19:10:06.000","0","1"
"cus_R2P1BOEaZHlHKR","2024-10-15 23:38:40.000","2024-10-16 00:12:55.000","2024-10-15 23:38:41.000","0","0"
"cus_R5hPzzrR6jLV7N","2024-10-24 18:49:16.000","2024-10-24 18:55:47.000","2024-10-24 18:49:17.000","0","0"
"cus_R8c8i3nKMNIFZ2","2024-11-01 13:35:46.000","2024-11-02 12:35:58.000","2024-11-01 13:37:44.000","0","1"
"cus_RARhEtZjeeWwYq","2024-11-06 10:51:05.000","2024-11-07 09:51:11.000","2024-11-06 10:53:24.000","0","2"
"cus_RAXPm5NQdGTXCf","2024-11-06 16:46:16.000","2024-11-06 16:53:26.000","2024-11-06 16:46:17.000","0","0"
"cus_RAgVCVGqGDQt0r","2024-11-07 02:10:34.000","2024-11-07 15:49:34.000","2024-11-07 02:10:35.000","0","0"
"cus_RCQBN0o5aUTnAv","2024-11-11 17:24:42.000","2024-11-11 17:43:39.000","2024-11-11 17:24:43.000","0","0"
"cus_Nj5qCLmk4fjApV","2023-04-16 22:07:14.000","2023-04-17 02:44:45.000","2023-04-16 22:07:15.000","0","0"
"cus_Nj8UxRQpZ9gJ63","2023-04-17 00:56:00.000","2023-04-17 01:06:31.000","2023-04-17 00:56:01.000","0","0"
"cus_NjPoR3B0iRQsst","2023-04-17 18:43:43.000","2023-04-17 18:46:16.000","2023-04-17 18:43:44.000","0","0"
"cus_NjXWNGDS6WTR3Z","2023-04-18 02:55:56.000","2023-04-18 02:58:29.000","2023-04-18 02:55:57.000","0","0"
"cus_NjidpJcdVEIyyf","2023-04-18 14:09:38.000","2023-04-19 00:56:22.000","2023-04-18 14:09:39.000","0","0"
"cus_NjmphonbV7Srx0","2023-04-18 18:29:01.000","2023-04-18 18:39:55.000","2023-04-18 18:29:02.000","0","0"
"cus_NjYXjg3di2Sr5q","2023-04-20 02:43:34.000","2023-04-20 02:44:31.000","2023-04-20 02:43:35.000","0","0"
"cus_NpqcNa76MSIlYG","2023-05-04 22:47:50.000","2023-05-05 20:24:12.000","2023-05-04 22:47:51.000","0","0"
"cus_Nqpp8Ov7YFTwQN","2023-05-09 03:31:16.000","2023-05-10 02:34:27.000","2023-05-09 03:39:18.000","0","8"
"cus_NtpDpvMt778KIM","2023-05-15 13:37:24.000","2023-05-16 12:38:12.000","2023-05-15 13:40:33.000","0","3"
"cus_Nu1jPZ9w9ViW31","2023-05-16 02:32:20.000","2023-05-17 01:32:23.000","2023-05-16 02:37:09.000","0","4"
"cus_NuICjaKy3vqUvS","2023-05-16 19:33:33.000","2023-05-17 18:34:48.000","2023-05-16 19:34:33.000","0","1"
"cus_OVADbTd9JIfYP2","2023-08-23 05:45:59.000","2023-08-23 18:25:18.000","2023-08-23 05:46:00.000","0","0"
"cus_OW6B2DL0icD9mO","2023-08-25 17:42:04.000","2023-08-26 00:35:01.000","2023-08-25 17:42:05.000","0","0"
"cus_OecoEjQBU2ve72","2023-09-17 11:57:56.000","2023-09-17 18:28:23.000","2023-09-17 11:57:57.000","0","0"
"cus_Oqove8xEDS803y","2023-10-20 01:16:27.000","2023-10-21 00:27:15.000","2023-12-01 19:48:14.000","1026","31"
"cus_OwIB98Qg2S2Dpo","2023-11-03 15:48:29.000","2023-11-04 14:52:31.000","2023-11-03 15:53:36.000","0","5"
"cus_OwIB98Qg2S2Dpo","2023-11-03 15:49:45.000","2023-11-04 14:52:34.000","2023-11-03 15:53:36.000","0","3"
"cus_P0toJNd36gDYwA","2023-11-15 23:00:08.000","2023-11-16 22:00:48.000","2023-11-15 23:01:34.000","0","1"
"cus_PNELoC9PKQcK2P","2024-01-14 13:38:41.000","2024-01-14 13:40:23.000","2024-01-14 13:38:42.000","0","0"
"cus_POltkoaXdiJuqL","2024-01-18 16:24:00.000","2024-01-19 15:24:37.000","2024-02-21 14:01:46.000","813","37"
"cus_POltkoaXdiJuqL","2024-01-18 16:26:04.000","2024-01-19 15:26:38.000","2024-02-21 14:01:46.000","813","35"
"cus_PbKyMc7f8ME6Tu","2024-02-21 05:28:21.000","2024-02-22 04:28:35.000","2024-02-21 05:37:58.000","0","9"
"cus_PbKyMc7f8ME6Tu","2024-02-21 05:28:59.000","2024-02-22 04:29:37.000","2024-02-21 05:37:58.000","0","8"
"cus_PbKyMc7f8ME6Tu","2024-02-21 05:31:03.000","2024-02-22 04:31:41.000","2024-02-21 05:37:58.000","0","6"
"cus_POltkoaXdiJuqL","2024-02-21 13:53:20.000","2024-02-22 12:54:00.000","2024-02-21 14:01:46.000","0","8"
"cus_POltkoaXdiJuqL","2024-02-21 13:54:25.000","2024-02-22 12:54:57.000","2024-02-21 14:01:46.000","0","7"
"cus_POltkoaXdiJuqL","2024-02-21 13:55:04.000","2024-02-22 12:55:59.000","2024-02-21 14:01:46.000","0","6"
"cus_PNELoC9PKQcK2P","2024-03-03 21:55:11.000","2024-03-03 21:57:43.000","2024-01-14 13:38:42.000","-1184","-16"
"cus_PgJu56NMf5HSrC","2024-03-05 12:48:21.000","2024-03-06 11:48:47.000","2024-03-05 12:49:14.000","0","0"
"cus_PgJu56NMf5HSrC","2024-03-05 12:49:13.000","2024-03-05 13:26:10.000","2024-03-05 12:49:14.000","0","0"
"cus_PiOAQARLh54yjX","2024-03-11 05:28:09.000","2024-03-12 04:28:41.000","2024-03-11 05:30:30.000","0","2"
"cus_PlKJed6st7SVuI","2024-03-18 21:25:09.000","2024-03-19 20:25:19.000","2024-03-18 21:26:38.000","0","1"
"cus_PaoZAl5bH68kdO","2024-03-18 22:00:32.000","2024-03-19 21:01:01.000","2024-03-18 22:02:06.000","0","1"
"cus_PlWjGYuxfEGYCe","2024-03-19 10:17:41.000","2024-03-20 09:17:49.000","2024-03-19 10:22:56.000","0","5"
"cus_PlcvHrnRhtoURd","2024-03-19 16:40:37.000","2024-03-20 15:40:44.000","2024-03-19 16:42:00.000","0","1"
"cus_PlcvHrnRhtoURd","2024-03-19 16:41:59.000","2024-03-19 16:48:08.000","2024-03-19 16:42:00.000","0","0"
"cus_PlneqQObgbnjXw","2024-03-20 03:44:13.000","2024-03-20 03:57:46.000","2024-03-20 03:44:14.000","0","0"
"cus_Pm1zGKYGlRJNKQ","2024-03-21 18:09:29.000","2024-03-22 17:10:08.000","2024-03-21 19:29:32.000","1","20"
"cus_Pm1zGKYGlRJNKQ","2024-03-21 18:14:26.000","2024-03-22 17:15:09.000","2024-03-21 19:29:32.000","1","15"
"cus_Pm1zGKYGlRJNKQ","2024-03-21 19:22:26.000","2024-03-22 18:22:33.000","2024-03-21 19:29:32.000","0","7"
"cus_Pm1zGKYGlRJNKQ","2024-03-21 19:27:04.000","2024-03-22 18:27:39.000","2024-03-21 19:29:32.000","0","2"
"cus_PmghOXX9utheBB","2024-03-22 13:59:24.000","2024-03-22 20:18:23.000","2024-03-22 13:59:25.000","0","0"
"cus_PpojR7DV7sIRBL","2024-03-30 21:06:52.000","2024-03-30 21:15:46.000","2024-03-30 21:06:53.000","0","0"
"cus_PsCNUToptgIiNy","2024-04-06 05:43:21.000","2024-04-07 04:43:52.000","2024-04-06 05:45:57.000","0","2"
"cus_PsneKI3mYwMoto","2024-04-07 20:13:11.000","2024-04-08 19:13:26.000","2024-04-07 20:16:01.000","0","2"
"cus_PssVOG6dKSy7yK","2024-04-08 23:19:03.000","2024-04-09 00:19:55.000","2024-04-08 23:19:04.000","0","0"
"cus_Py170k44OwKm2z","2024-04-22 12:01:04.000","2024-04-22 18:59:15.000","2024-04-22 12:01:05.000","0","0"
"cus_Q1Mv7ncOS1YPLU","2024-04-30 17:17:57.000","2024-04-30 18:14:51.000","2024-04-30 17:17:58.000","0","0"
"cus_Q1ontUejUosjzt","2024-05-01 22:01:51.000","2024-05-01 22:04:04.000","2024-05-01 22:01:52.000","0","0"
"cus_Q6ImzvRAOq4eiZ","2024-05-13 21:15:27.000","2024-05-13 21:16:35.000","2024-05-13 21:15:28.000","0","0"
"cus_PysJFTUjpulrf8","2024-05-21 14:37:56.000","2024-05-22 13:38:50.000","2024-05-21 14:40:09.000","0","2"
"cus_PysJFTUjpulrf8","2024-05-21 14:38:21.000","2024-05-22 13:44:09.000","2024-05-21 14:40:09.000","0","1"
"cus_PysJFTUjpulrf8","2024-05-21 14:40:08.000","2024-05-21 15:55:03.000","2024-05-21 14:40:09.000","0","0"
"cus_QIhaj6nAvyd7L5","2024-06-15 23:44:41.000","2024-06-16 03:38:18.000","2024-06-15 23:44:42.000","0","0"
"cus_QYs3DGfZZaDGtz","2024-07-29 03:32:55.000","2024-07-30 02:33:33.000","2024-07-29 03:38:47.000","0","5"
"cus_QYs3DGfZZaDGtz","2024-07-29 03:35:07.000","2024-07-30 02:35:33.000","2024-07-29 03:38:47.000","0","3"
"cus_QfAp6WpUQKGE0w","2024-08-14 23:22:05.000","2024-08-15 22:22:45.000","2024-08-14 23:25:02.000","0","2"
"cus_Qfvjrv9OlCogH4","2024-08-16 23:51:50.000","2024-08-17 22:52:24.000","2024-08-17 00:00:16.000","0","8"
"cus_Qfvjrv9OlCogH4","2024-08-16 23:58:29.000","2024-08-17 22:59:25.000","2024-08-17 00:00:16.000","0","1"
"cus_Qfvjrv9OlCogH4","2024-08-17 00:00:14.000","2024-08-17 03:41:55.000","2024-08-17 00:00:16.000","0","0"
"cus_Qj4bjUY0zAwrrr","2024-08-25 09:19:32.000","2024-08-25 09:20:42.000","2024-08-25 09:19:33.000","0","0"
"cus_QiEFtfAvqzNOgY","2024-08-28 22:16:27.000","2024-08-28 22:34:36.000","2024-08-28 22:16:28.000","0","0"
"cus_QnIditwIXrusP7","2024-09-05 16:01:57.000","2024-09-05 20:43:13.000","2024-09-05 16:01:58.000","0","0"
"cus_QoWK4zQKu3djAU","2024-09-08 22:09:41.000","2024-09-09 00:09:08.000","2024-09-08 22:09:42.000","0","0"
"cus_QobvtsPpthmPXJ","2024-09-09 04:07:04.000","2024-09-09 04:21:21.000","2024-09-09 04:07:05.000","0","0"
"cus_QofgppeeTZf0kz","2024-09-09 12:24:14.000","2024-09-10 11:25:08.000","2024-09-09 12:50:46.000","0","26"
"cus_QofgppeeTZf0kz","2024-09-09 12:51:07.000","2024-09-10 11:51:13.000","2024-09-09 12:50:46.000","0","0"
"cus_QomUKkXkRgdTvz","2024-09-09 14:51:35.000","2024-09-09 14:52:53.000","2024-09-09 14:51:36.000","0","0"
"cus_QoyIVW6Cr2ZwK6","2024-09-10 03:18:08.000","2024-09-10 03:28:30.000","2024-09-10 03:18:09.000","0","0"
"cus_Qqpcd23r2NucxK","2024-09-15 02:14:28.000","2024-09-15 02:44:18.000","2024-09-15 02:14:30.000","0","0"
"cus_QqzM3zm8zVGrBV","2024-09-15 12:27:14.000","2024-09-16 11:28:04.000","2024-09-15 12:38:45.000","0","11"
"cus_QrSUlFq3pn35IM","2024-09-16 18:29:53.000","2024-09-16 18:49:00.000","2024-09-16 18:29:54.000","0","0"
"cus_QreImU6mCAfKSd","2024-09-17 06:36:07.000","2024-09-17 06:40:13.000","2024-09-17 06:36:08.000","0","0"
"cus_QrotRUKiPcfnYh","2024-09-17 17:44:28.000","2024-09-17 18:12:38.000","2024-09-17 17:44:56.000","0","0"
"cus_QrotRUKiPcfnYh","2024-09-17 17:45:46.000","2024-09-18 16:46:12.000","2024-09-17 17:44:56.000","0","0"
"cus_QrxmvSbVL3Is6j","2024-09-18 02:49:10.000","2024-09-18 03:52:09.000","2024-09-18 02:49:11.000","0","0"
"cus_Qs86P8AwITT7zd","2024-09-18 13:27:15.000","2024-09-18 13:37:03.000","2024-09-18 13:27:16.000","0","0"
"cus_QsgOhNWIizPQ8m","2024-09-22 19:08:00.000","2024-09-22 19:10:50.000","2024-09-22 19:08:01.000","0","0"
"cus_QuaADnkymSZ9jF","2024-09-25 02:31:52.000","2024-09-25 02:38:38.000","2024-09-25 02:31:54.000","0","0"
"cus_QvMQT7rLJ3YZsj","2024-09-27 04:25:32.000","2024-09-27 04:40:18.000","2024-09-27 04:25:33.000","0","0"
"cus_QwPiOTQfjSfVRO","2024-09-29 23:53:15.000","2024-09-29 23:55:55.000","2024-09-29 23:53:16.000","0","0"
"cus_QwS34I3LTEEHhL","2024-09-30 02:17:48.000","2024-09-30 03:14:38.000","2024-09-30 02:17:49.000","0","0"
"cus_QxCc19yhTd831v","2024-10-02 02:26:21.000","2024-10-02 03:47:26.000","2024-10-02 02:26:22.000","0","0"
"cus_Qy9j0vprwbApd6","2024-10-04 15:50:30.000","2024-10-04 19:08:25.000","2024-10-04 15:50:31.000","0","0"
"cus_Qz8u6w4RD92ErI","2024-10-07 06:43:19.000","2024-10-07 06:53:19.000","2024-10-07 06:43:20.000","0","0"
"cus_QwypGxsn7ljriR","2024-10-07 21:24:47.000","2024-10-08 20:25:16.000","2024-10-09 12:18:24.000","38","53"
"cus_QwypGxsn7ljriR","2024-10-09 12:18:23.000","2024-10-09 12:32:13.000","2024-10-09 12:18:24.000","0","0"
"cus_R5HWEJAgv4CnBs","2024-10-23 16:01:11.000","2024-10-23 18:55:54.000","2024-10-23 16:01:12.000","0","0"
"cus_R5KgDFxU3hbZMZ","2024-10-23 19:24:30.000","2024-10-23 19:27:50.000","2024-10-23 19:24:31.000","0","0"
"cus_R5bRSQuEsEct5T","2024-10-24 12:54:29.000","2024-10-25 11:54:57.000","2024-10-24 12:59:42.000","0","5"
"cus_R5bRSQuEsEct5T","2024-10-24 12:59:16.000","2024-10-24 16:11:54.000","2024-10-24 12:59:42.000","0","0"
"cus_R6rWu04QWqn2wG","2024-10-27 21:16:40.000","2024-10-27 21:28:13.000","2024-10-27 21:16:41.000","0","0"
"cus_R4JDsSCO3QCeSK","2024-10-28 14:02:11.000","2024-10-29 13:02:14.000","2024-10-28 14:31:29.000","0","29"
"cus_R8AXnzWQciv6Uz","2024-10-31 09:05:09.000","2024-11-01 08:05:48.000","2024-10-31 09:07:43.000","0","2"
"cus_QrSUlFq3pn35IM","2024-10-31 14:28:05.000","2024-10-31 14:38:00.000","2024-09-16 18:29:54.000","-1075","-58"
"cus_R7eQFE3FEnrkBK","2024-10-31 20:26:22.000","2024-11-01 20:04:48.000","2024-10-31 20:26:23.000","0","0"
"cus_RAa9sO4isZ2O5L","2024-11-06 19:37:28.000","2024-11-06 19:44:44.000","2024-11-06 19:37:29.000","0","0"
"cus_RAtaGIdXVyXVVB","2024-11-10 17:54:35.000","2024-11-11 16:55:15.000","2024-11-10 17:56:56.000","0","2"
"cus_QzjzG0tB9g0UXX","2024-11-12 21:26:06.000","2024-11-13 20:26:17.000","2024-10-08 21:01:56.000","-840","-24"
"cus_RDNHjSqdM6nZMo","2024-11-14 06:34:21.000","2024-11-14 06:42:59.000","2024-11-14 06:34:23.000","0","0"
"cus_NhAxAXOGzicbMe","2023-04-11 19:13:21.000","2023-04-11 19:13:21.000","2023-04-11 19:13:22.000","0","0"
"cus_Nj739vBnRd0RCk","2023-04-16 23:21:04.000","2023-04-17 00:15:37.000","2023-04-16 23:21:05.000","0","0"
"cus_Nj9ZmAC2rm3hlp","2023-04-17 01:54:55.000","2023-04-17 02:05:38.000","2023-04-17 01:54:56.000","0","0"
"cus_NjARqEBd6c63WR","2023-04-17 02:49:13.000","2023-04-17 03:36:59.000","2023-04-17 02:49:14.000","0","0"
"cus_NjQjag4BxrDEYH","2023-04-17 19:38:37.000","2023-04-17 20:41:09.000","2023-04-17 19:38:38.000","0","0"
"cus_NjZ6Q1f9hJ2I1s","2023-04-18 04:25:10.000","2023-04-18 04:41:46.000","2023-04-18 04:25:11.000","0","0"
"cus_NjniZlP74Kzq99","2023-04-18 19:23:36.000","2023-04-19 00:33:57.000","2023-04-18 19:23:36.000","0","0"
"cus_NlHyjvze37p14i","2023-04-22 18:44:20.000","2023-04-22 19:36:07.000","2023-04-22 18:44:21.000","0","0"
"cus_NjUuprcRLRcUa7","2023-04-24 02:24:12.000","2023-04-24 02:31:15.000","2023-04-24 02:24:13.000","0","0"
"cus_NmJ4Bs2jgvnboJ","2023-04-25 11:55:41.000","2023-04-25 12:30:43.000","2023-04-25 11:55:42.000","0","0"
"cus_NmeSU99PrYt3EC","2023-04-26 10:01:52.000","2023-04-26 15:04:02.000","2023-04-26 10:01:53.000","0","0"
"cus_NnVnp3DoszlTiL","2023-04-29 02:56:50.000","2023-04-29 03:33:33.000","2023-04-29 02:56:51.000","0","0"
"cus_NqWYeChPlt6QED","2023-05-06 18:07:36.000","2023-05-06 18:09:39.000","2023-05-06 18:07:37.000","0","0"
"cus_NrLtywP5GHjILv","2023-05-08 23:12:37.000","2023-05-09 22:19:32.000","2023-05-14 22:20:10.000","143","7"
"cus_NrLtywP5GHjILv","2023-05-08 23:13:20.000","2023-05-09 22:17:22.000","2023-05-14 22:20:10.000","143","6"
"cus_NrLtywP5GHjILv","2023-05-08 23:14:05.000","2023-05-09 22:17:23.000","2023-05-14 22:20:10.000","143","6"
"cus_O0eBC5HjCBWEH9","2023-06-02 18:42:55.000","2023-06-03 17:44:55.000","2023-06-02 18:46:11.000","0","3"
"cus_O3o64CRghOzQ4M","2023-06-11 05:10:25.000","2023-06-12 04:50:55.000","2023-06-11 05:10:26.000","0","0"
"cus_Oh38Zs5uYK1Zy1","2023-09-23 23:17:24.000","2023-09-24 22:19:36.000","2023-09-23 23:19:39.000","0","2"
"cus_Oh38Zs5uYK1Zy1","2023-09-23 23:18:05.000","2023-09-24 22:19:35.000","2023-09-23 23:19:39.000","0","1"
"cus_OjJ0Ib0NShms1O","2023-09-29 23:50:11.000","2023-09-30 22:54:10.000","2023-09-30 00:07:27.000","0","17"
"cus_OjHXByVPIVbvba","2023-10-20 21:24:30.000","2023-10-21 03:22:29.000","2023-10-20 21:24:31.000","0","0"
"cus_OxBmKo4V5kcF1b","2023-12-07 18:26:43.000","2023-12-08 17:32:39.000","2023-11-06 01:17:04.000","-761","-9"
"cus_PRG0n8VB1SXIH3","2024-01-25 07:38:19.000","2024-01-25 07:46:41.000","2024-01-25 07:38:20.000","0","0"
"cus_PTEmsyrBo8mhaC","2024-01-30 14:29:19.000","2024-01-30 14:40:41.000","2024-01-30 14:29:20.000","0","0"
"cus_PYI7g7ixR3PK9t","2024-02-13 02:17:42.000","2024-02-13 02:30:26.000","2024-02-13 02:17:43.000","0","0"
"cus_PdnS20ay1ZQWIZ","2024-02-27 19:00:20.000","2024-02-28 18:00:30.000","2024-02-27 19:00:45.000","0","0"
"cus_PhAwpI31JePIeh","2024-03-08 01:59:46.000","2024-03-08 03:59:02.000","2024-03-08 01:59:47.000","0","0"
"cus_Ok9NhpvjO2l8Sy","2024-03-11 09:29:31.000","2024-03-12 08:29:36.000","2023-10-02 05:54:46.000","-3867","-34"
"cus_PjirbpvcmyU1lb","2024-03-14 16:05:26.000","2024-03-15 15:05:36.000","2024-03-14 16:06:41.000","0","1"
"cus_PjirbpvcmyU1lb","2024-03-14 16:06:40.000","2024-03-14 16:08:37.000","2024-03-14 16:06:41.000","0","0"
"cus_PlkOgEb4VNTnXN","2024-03-20 00:22:59.000","2024-03-20 23:23:04.000","2024-03-20 00:27:27.000","0","4"
"cus_Ple3OiGWY7xjeu","2024-03-20 22:09:08.000","2024-03-20 22:31:30.000","2024-03-20 22:09:09.000","0","0"
"cus_PmK2gW9ZWLyV1h","2024-03-21 13:24:04.000","2024-03-22 12:24:15.000","2024-03-21 13:30:06.000","0","6"
"cus_PnzyZjczCW0KtT","2024-03-26 00:38:24.000","2024-03-26 23:39:10.000","2024-03-26 00:40:53.000","0","2"
"cus_PnzyZjczCW0KtT","2024-03-26 00:40:52.000","2024-03-26 00:47:32.000","2024-03-26 00:40:53.000","0","0"
"cus_PoQpbcOlnIoS7j","2024-03-27 04:20:53.000","2024-03-27 04:22:41.000","2024-03-27 04:20:54.000","0","0"
"cus_PqCR2j8bI9xCwB","2024-03-31 21:36:07.000","2024-04-01 00:19:20.000","2024-03-31 21:36:08.000","0","0"
"cus_PrJczNpThEdwKT","2024-04-03 21:07:35.000","2024-04-03 21:16:16.000","2024-04-03 21:07:36.000","0","0"
"cus_PucZXaGDgk2Umn","2024-04-12 16:53:46.000","2024-04-13 15:54:35.000","2024-04-12 16:58:15.000","0","4"
