customer_id,Subscription_Start,Cancellation_Date,loginType,platform
cus_Nj8LgsvurQgXvI,2023-04-17 20:13:38,2023-04-17 23:28:07,2,mobile
cus_NjRJKkrZoweaoV,2023-04-17 20:14:14,2023-07-02 21:45:29,2,mobile
cus_NjRQG6xEYfrCSm,2023-04-17 20:21:55,2023-06-01 21:32:25,1,web
cus_NjAJrkklqfmMsP,2023-04-17 20:22:42,2023-04-17 21:33:13,2,mobile
cus_NjRSuzOLDTFNCn,2023-04-17 20:24:02,2023-04-18 12:18:34,2,mobile
cus_NjRUmLbZNdFps4,2023-04-17 20:25:14,Active,0,extension
cus_NjRUeAR9HWjlaq,2023-04-17 20:25:51,Active,1,web
cus_NjRX0vYleUqhMG,2023-04-17 20:28:18,Active,0,extension
cus_NjRTPRDoDGCnXu,2023-04-17 20:30:12,Active,2,mobile
cus_NjRZBsFsmEzFsC,2023-04-17 20:30:43,2023-04-17 20:32:21,2,mobile
cus_NjRalMWiRzntuO,2023-04-17 20:32:18,2023-12-02 21:43:50,2,mobile
cus_NjRd7uKLNDVAVv,2023-04-17 20:34:25,2023-04-24 22:41:24,2,mobile
cus_NjReodcYgkS29X,2023-04-17 20:40:13,Active,2,mobile
cus_NjRo3h33T1Qbjd,2023-04-17 20:46:07,2023-04-20 01:48:41,2,mobile
cus_NjRpo659ZWlMdy,2023-04-17 20:46:21,2023-09-20 20:55:12,2,mobile
cus_NjBC5UhKA6a8sY,2023-04-17 20:49:44,2023-05-23 01:40:34,2,mobile
cus_NjRwGFIztbcM3R,2023-04-17 20:53:49,2023-04-17 21:01:41,0,extension
cus_NjRwjoiWt3Aa1p,2023-04-17 20:54:37,2023-04-17 20:56:47,2,mobile
cus_NjS4MMQCqbvLFq,2023-04-17 21:02:02,2023-04-27 16:46:05,2,mobile
cus_NjS4VQPnMVSF3s,2023-04-17 21:03:16,2024-06-02 18:04:42,1,web
cus_NjS6wJOvtfoAR8,2023-04-17 21:03:38,Active,2,mobile
cus_NjSDHcjT8VhHK1,2023-04-17 21:10:03,2023-04-17 21:44:47,2,mobile
cus_NjO6UZyHd2Cpyf,2023-04-17 21:10:20,Active,2,mobile
cus_NjSHqSzUMXxzoh,2023-04-17 21:14:32,2023-06-01 22:23:17,2,mobile
cus_NjSU8gvXART1up,2023-04-17 21:28:15,Active,2,mobile
cus_NjSYRnuwhFgJFg,2023-04-17 21:31:13,Active,2,mobile
cus_NjSYpGOlCzuf7I,2023-04-17 21:33:22,2023-11-01 23:01:02,2,mobile
cus_NjSjTWd75vkVTq,2023-04-17 21:42:31,2023-04-17 21:46:30,2,mobile
cus_NjSXSsNErpk2Vz,2023-04-17 21:44:27,2023-04-17 21:44:46,2,mobile
cus_NjSpabszdfbbpk,2023-04-17 21:49:34,Active,2,mobile
cus_NjT9WTnQDPcjpJ,2023-04-17 22:10:39,Active,2,mobile
cus_NjTCuRqpYZ8f39,2023-04-17 22:11:38,2023-12-02 23:29:20,2,mobile
cus_NjTXy5UM0vaxLo,2023-04-17 22:33:07,2023-11-01 23:59:28,2,mobile
cus_NjTdtfjHRxvIHu,2023-04-17 22:37:45,Active,2,mobile
cus_NjNVOZrWSRkNax,2023-04-17 22:39:15,Active,2,mobile
cus_NjThXoagoQdXIx,2023-04-17 22:42:49,2024-09-01 13:32:25,2,mobile
cus_NjTjTZPcB7UV7Z,2023-04-17 22:47:09,2023-04-17 23:01:46,2,mobile
cus_NjT5nhT4HM96SK,2023-04-17 22:47:51,2023-05-03 04:40:21,2,mobile
cus_NjTn6YRNzppEYw,2023-04-17 22:50:28,Active,2,mobile
cus_NjTsxsPjs5Plo6,2023-04-17 22:53:10,2023-04-17 23:07:32,2,mobile
cus_NjTycVWAKKxRS9,2023-04-17 23:00:28,2023-08-02 00:06:36,2,mobile
cus_NjTy2tHxHbGt6n,2023-04-17 23:00:43,2023-07-03 00:21:59,0,extension
cus_NjUHY7fQwNqvNc,2023-04-17 23:19:15,2023-05-21 02:44:22,2,mobile
cus_NjUIibiMHp7mda,2023-04-17 23:19:58,2023-12-03 00:25:16,2,mobile
cus_NjUJnsLh24oGzY,2023-04-17 23:22:25,2023-04-17 23:32:04,2,mobile
cus_NjUR57h6e04zUF,2023-04-17 23:28:56,2023-04-17 23:33:58,0,extension
cus_NjUVv9T16jrNdo,2023-04-17 23:33:07,Active,0,extension
cus_NjUYWhAseZ4qtr,2023-04-17 23:37:26,2023-12-03 00:45:38,1,web
cus_NjURNJ7negKgx4,2023-04-17 23:39:44,2023-04-27 21:37:20,0,extension
cus_NjUbH6RpIgFswv,2023-04-17 23:39:51,2023-05-21 07:11:13,2,mobile
cus_NjUb3syCvA3CVM,2023-04-17 23:41:20,2023-04-18 00:38:46,2,mobile
cus_NjUkCcbxyMTgEf,2023-04-17 23:47:01,2023-04-17 23:51:54,2,mobile
cus_NjUinB2i1FbYlP,2023-04-17 23:47:11,2023-06-02 00:54:20,0,extension
cus_NjUkt6cdUnzSTg,2023-04-17 23:47:59,2023-04-18 16:43:10,2,mobile
cus_NjUjNvYMqzW9eJ,2023-04-17 23:50:47,Active,2,mobile
cus_NjTFWiNgVmgojq,2023-04-17 23:52:26,2023-04-20 03:46:37,2,mobile
cus_NjUuT3fCKeWahu,2023-04-17 23:58:05,2023-12-03 01:07:43,0,extension
cus_NjUmhaFaUFOfto,2023-04-18 00:07:22,2023-04-19 07:25:44,2,mobile
cus_NjV5CNlowfQJPl,2023-04-18 00:08:12,2023-04-18 00:08:34,2,mobile
cus_NjV9H6tJPMNO2H,2023-04-18 00:12:52,Active,2,mobile
cus_NjVEC0ZccScw01,2023-04-18 00:18:05,2023-06-02 01:25:51,2,mobile
cus_NjUk7wTnN86jqb,2023-04-18 00:18:43,2024-03-10 01:22:26,1,web
cus_NjVFGSeTDA56jz,2023-04-18 00:20:42,2023-04-27 01:43:57,2,mobile
cus_NjVLbJld2GsmzI,2023-04-18 00:23:58,Active,2,mobile
cus_NjVJYAEu6lMXA2,2023-04-18 00:25:03,2023-04-18 00:36:02,2,mobile
cus_NjVM6g6UaPAVNd,2023-04-18 00:26:20,2023-06-02 01:36:19,2,mobile
cus_NjVJOceO8Ig4KK,2023-04-18 00:26:55,2023-06-12 03:49:40,2,mobile
cus_NjVOubPC5FS546,2023-04-18 00:28:28,Active,2,mobile
cus_NjVO6L6kiCGNny,2023-04-18 00:31:23,Active,2,mobile
cus_NjVRN9z9Ag1zM8,2023-04-18 00:31:41,Active,2,mobile
cus_NjVSnZfmkzbEuS,2023-04-18 00:31:58,2023-04-18 00:34:33,2,mobile
cus_NjVSxIYQWObfYX,2023-04-18 00:32:22,2023-11-02 01:59:18,0,extension
cus_NjVTWvC6RDXOmv,2023-04-18 00:32:44,2023-04-18 00:47:25,2,mobile
cus_NjVYn08uPUOSYp,2023-04-18 00:37:55,Active,2,mobile
cus_NjVXxFv7Y62bLM,2023-04-18 00:38:44,2023-04-19 01:21:29,2,mobile
cus_NjVYEu2ZWdauQy,2023-04-18 00:39:23,2023-04-18 00:49:53,2,mobile
cus_NjVR9QGY1QIqZo,2023-04-18 00:39:40,2023-11-02 01:46:10,2,mobile
cus_NjO2cp9TUF8cDx,2023-04-18 00:41:21,Active,2,mobile
cus_NjVdOJcfh3TDlC,2023-04-18 00:43:26,Active,2,mobile
cus_NjVeovJC3RarD5,2023-04-18 00:43:55,Active,2,mobile
cus_NjVerdmodcBUHE,2023-04-18 00:45:16,2023-07-03 01:55:34,2,mobile
cus_NjVj1L9RehHZoV,2023-04-18 00:48:15,2023-07-31 05:22:36,2,mobile
cus_NjVHcefMwoVxpt,2023-04-18 00:52:32,2023-06-02 01:57:09,1,web
cus_NjVoF3jUmUAbzd,2023-04-18 00:53:27,Active,2,mobile
cus_NjVoFAe6JSnt83,2023-04-18 00:55:50,2023-04-26 22:39:08,2,mobile
cus_NjVrn9O61t6n1N,2023-04-18 00:56:54,2023-04-20 20:35:38,0,extension
cus_NjVsbEBzg2aCll,2023-04-18 00:57:55,2023-04-18 01:10:19,2,mobile
cus_NjVtJ4T4qYY3jh,2023-04-18 00:59:20,2023-04-19 07:52:22,2,mobile
cus_NjVvL99w2ic6o8,2023-04-18 01:01:03,2023-07-31 05:18:06,0,extension
cus_NjW1dNwiSExmM8,2023-04-18 01:06:21,2023-04-18 01:12:22,2,mobile
cus_NjW69CXoAdrL1h,2023-04-18 01:12:18,2023-08-02 02:16:56,2,mobile
cus_NjW6iY8oOu9Kwv,2023-04-18 01:13:07,2023-04-18 01:36:54,0,extension
cus_NjWL8yIPWG8f9b,2023-04-18 01:27:17,2023-04-18 01:56:42,2,mobile
cus_NjWMHikfxlQARq,2023-04-18 01:30:07,2024-05-09 02:31:39,2,mobile
cus_NjWSQq9OsuF4Of,2023-04-18 01:34:10,Active,2,mobile
cus_NjWULwgvYAApCf,2023-04-18 01:36:28,2023-04-18 13:20:13,2,mobile
cus_NjWWR5FcZzBK9x,2023-04-18 01:37:43,2023-04-18 01:48:17,0,extension
cus_NjWY7XSMApAMLe,2023-04-18 01:39:31,2023-07-03 02:44:48,2,mobile
cus_NjWZnaaICDyU5A,2023-04-18 01:40:43,Active,2,mobile
cus_NjWdrK7vYvik1A,2023-04-18 01:44:59,2023-04-18 02:02:32,2,mobile
cus_NjWiYKIddTbfK8,2023-04-18 01:49:55,2023-05-25 07:24:37,2,mobile
cus_NjWk4bMV02zBOT,2023-04-18 01:52:27,2023-07-03 03:16:11,2,mobile
cus_NjWjiNaZp4wqap,2023-04-18 01:55:18,2023-04-18 02:10:25,2,mobile
cus_NjWsg7At6APXmN,2023-04-18 01:59:19,Active,0,extension
cus_NjWoJsv8WY7LKc,2023-04-18 02:00:28,2023-04-18 02:13:21,2,mobile
cus_NjWDPyrNRm48XN,2023-04-18 02:05:25,2023-04-18 03:41:25,1,web
cus_NjWqVOL4NGdOfX,2023-04-18 02:06:26,Active,2,mobile
cus_NjWxM1W5VjeMsy,2023-04-18 02:06:54,2023-04-24 04:20:47,2,mobile
cus_NjWz2xO5j42UtR,2023-04-18 02:08:19,Active,2,mobile
cus_NjX1iKLs2cMNna,2023-04-18 02:09:03,2023-09-02 03:29:33,2,mobile
cus_NjX32gBeBIXptu,2023-04-18 02:11:57,2023-04-19 14:08:14,2,mobile
cus_NjA0D3IUjLBkNz,2023-04-18 02:16:38,2023-04-30 03:58:24,2,mobile
cus_NjXARl5oIuFae7,2023-04-18 02:18:23,Active,0,extension
cus_NjWZbSIKeHZ6RG,2023-04-18 02:18:51,2023-04-18 03:06:33,2,mobile
cus_NjXLJ49UZxrGE9,2023-04-18 02:29:13,Active,2,mobile
cus_NjXG3QX968RDEx,2023-04-18 02:30:14,2024-05-14 17:15:58,2,mobile
cus_NjXJuINEWH2tX0,2023-04-18 02:34:10,2024-04-08 03:35:08,2,mobile
cus_NjXSCzp5DOUxhs,2023-04-18 02:34:48,Active,2,mobile
cus_NjXZoa6CNAxAcR,2023-04-18 02:43:02,2023-04-18 02:54:07,2,mobile
cus_NjXeUNtceDVeCm,2023-04-18 02:47:18,2023-04-18 02:49:51,0,extension
cus_NjXlBoft1u5B9n,2023-04-18 02:53:46,Active,0,extension
cus_NjXWNGDS6WTR3Z,2023-04-18 02:55:58,2023-04-18 02:58:29,2,mobile
cus_NjXp2iN3DZNN47,2023-04-18 02:58:45,2023-09-02 04:15:50,2,mobile
cus_NjXqXDfXnfpS5S,2023-04-18 02:59:41,2023-04-18 03:02:34,2,mobile
cus_NjXrbVMMoXOoCc,2023-04-18 03:00:22,2023-04-18 03:04:46,2,mobile
cus_NjH7xI3OVNIGWH,2023-04-18 03:00:43,2023-04-21 10:51:18,2,mobile
cus_NjXscpow24IqQz,2023-04-18 03:01:12,2024-01-02 04:03:41,2,mobile
cus_NjXvyZ1GHDzdbE,2023-04-18 03:05:04,2023-12-03 04:21:17,1,web
cus_NjXvcxtJPR0tVv,2023-04-18 03:05:42,2023-04-18 15:45:21,2,mobile
cus_NjY0cx2jFrtoF9,2023-04-18 03:09:46,2023-06-08 18:38:22,2,mobile
cus_NjY2uix19cw8EX,2023-04-18 03:11:47,2023-04-18 03:29:19,2,mobile
cus_NjY3c27OOQmgEc,2023-04-18 03:12:29,2024-03-10 04:16:58,2,mobile
cus_NjY4FVkZYG39ic,2023-04-18 03:15:43,2023-04-18 03:31:24,2,mobile
cus_NjY8iLfjpwKqZW,2023-04-18 03:22:00,2023-04-18 03:33:38,2,mobile
cus_NjYFNi9vZY7siz,2023-04-18 03:24:04,Active,2,mobile
cus_NjYH0l3pntgltd,2023-04-18 03:29:48,Active,2,mobile
cus_NjYLk7KJgjFmnD,2023-04-18 03:30:32,2023-04-18 03:35:25,2,mobile
cus_NjYLGn76j4K0zZ,2023-04-18 03:31:18,2023-04-19 14:06:55,0,extension
cus_NjYRa4psElISn3,2023-04-18 03:35:43,2023-04-18 03:39:26,2,mobile
cus_NjYT6tl7kkO3TR,2023-04-18 03:39:38,2023-04-18 03:40:50,2,mobile
cus_NjYanAE9FJ6EoP,2023-04-18 03:45:32,Active,2,mobile
cus_NjYbC4QfvQXC14,2023-04-18 03:47:13,2023-04-24 03:55:27,2,mobile
cus_NjYXWVc0fsw1rL,2023-04-18 03:49:35,2023-04-18 03:54:11,0,extension
cus_NjYfaudmoQOAf7,2023-04-18 03:50:32,Active,2,mobile
cus_NjYgvekXUxewG4,2023-04-18 03:52:29,2023-04-18 03:55:09,1,web
cus_NjYiQunV9CajNQ,2023-04-18 03:53:01,2023-04-18 21:27:43,2,mobile
cus_NjYmdfvXLTMsBO,2023-04-18 03:57:24,2023-04-18 04:45:03,2,mobile
cus_NjYmm5IvseACm7,2023-04-18 03:57:31,Active,2,mobile
cus_NjYoP81QgNvdU5,2023-04-18 03:59:36,Active,2,mobile
cus_NjYs5sQyZ6zniV,2023-04-18 04:04:06,2023-04-18 04:11:09,0,extension
cus_NjYvCvVKM7p3Qj,2023-04-18 04:07:28,2023-04-18 04:18:28,2,mobile
cus_NjYyN9aNgeECGe,2023-04-18 04:09:33,2023-04-18 04:17:12,2,mobile
cus_NjZ1UdJ9n1POXi,2023-04-18 04:12:06,2023-04-18 04:17:21,2,mobile
cus_NjYME4viz5MWFz,2023-04-18 04:18:40,2023-06-02 05:24:05,2,mobile
cus_NjZAQELIHwcrJf,2023-04-18 04:22:09,2023-09-02 05:39:13,2,mobile
cus_NjZ6Q1f9hJ2I1s,2023-04-18 04:25:13,2023-04-18 04:41:46,2,mobile
cus_NjZI7IR8c3eDI1,2023-04-18 04:29:50,2023-04-18 04:54:29,2,mobile
cus_NjZGhdlt9g60kB,2023-04-18 04:31:21,2023-07-03 05:47:11,2,mobile
cus_NjZKSgiurA2KE4,2023-04-18 04:31:49,2024-02-02 05:34:57,1,web
cus_NjZNosGDK1WKZH,2023-04-18 04:34:46,2023-04-18 04:38:28,2,mobile
cus_NjCxXLyQgBjLWb,2023-04-18 04:35:18,2023-04-18 06:06:37,2,mobile
cus_NjZQNnTGKFSu1e,2023-04-18 04:41:27,2023-06-02 05:46:34,2,mobile
cus_NjZZulyiPA6Vnh,2023-04-18 04:47:24,Active,2,mobile
cus_NjWJAR87vjXIZc,2023-04-18 04:52:48,2023-04-18 05:02:58,2,mobile
cus_NjZoF0K7CSuxzs,2023-04-18 05:00:55,2023-04-24 04:27:22,0,extension
cus_NjZjrvBJKGs0gk,2023-04-18 05:01:58,2023-04-27 19:59:25,2,mobile
cus_NjZtS5dqHkkDd7,2023-04-18 05:06:22,2024-03-10 06:10:42,2,mobile
cus_NjT4RKy7BReXCG,2023-04-18 05:09:05,2024-04-08 06:09:49,2,mobile
cus_Nja90SaLknIBN0,2023-04-18 05:23:59,2023-04-18 05:34:18,0,extension
cus_NjaBA4cDlZabee,2023-04-18 05:24:58,2023-09-02 06:39:35,2,mobile
cus_NjaJLXANK6khTc,2023-04-18 05:35:54,2023-09-09 22:16:31,2,mobile
cus_NjaNI2jeu1zcKn,2023-04-18 05:37:53,Active,2,mobile
cus_NjaOL9FqoNN496,2023-04-18 05:38:18,2023-06-02 06:55:11,2,mobile
cus_NjafZPYKZVfSSz,2023-04-18 05:56:12,2023-06-02 07:01:02,2,mobile
cus_NjalIbMongTD1Z,2023-04-18 06:01:43,Active,2,mobile
cus_NjalrCAvYORScP,2023-04-18 06:02:41,2023-04-18 06:30:33,2,mobile
cus_NjarJzkRmx7JTi,2023-04-18 06:10:50,Active,2,mobile
cus_NjaziATOgidjam,2023-04-18 06:14:53,Active,0,extension
cus_Njb3hzRrG68rri,2023-04-18 06:19:31,2023-04-18 06:28:58,2,mobile
cus_NjbGGiagMD29P2,2023-04-18 06:31:18,Active,2,mobile
cus_NjbGKjkUIIkzga,2023-04-18 06:32:33,2023-04-18 06:38:36,2,mobile
cus_NjbLGsR0OYsHIY,2023-04-18 06:37:26,2023-04-18 06:41:15,2,mobile
cus_NjbRPzj8AfSbAa,2023-04-18 06:44:39,2023-04-19 05:56:23,2,mobile
cus_NjbauyFljFFrIT,2023-04-18 06:54:02,2023-04-18 06:56:40,2,mobile
cus_NjbwN25fHvOOwA,2023-04-18 07:14:25,2023-10-21 02:14:12,0,extension
cus_NjcQvqZm6Zxr1F,2023-04-18 07:43:37,2023-11-02 08:57:23,2,mobile
cus_NjcRrZVfeYGcta,2023-04-18 07:43:58,2023-04-18 07:54:58,2,mobile
cus_NjcqZzM25zZIRy,2023-04-18 08:09:44,2023-06-12 05:07:06,2,mobile
cus_NjcxMXOaqKZjtl,2023-04-18 08:17:20,2023-04-18 08:18:10,2,mobile
cus_NjdSwIKeXJc95Q,2023-04-18 08:48:31,2023-04-25 03:10:48,2,mobile
cus_NjdGWylOWysvsb,2023-04-18 09:06:28,2023-04-18 09:23:28,2,mobile
cus_NjdvL0WTtMwYEA,2023-04-18 09:18:18,2023-04-18 09:47:55,2,mobile
cus_NjdyrAmOv7TbVx,2023-04-18 09:28:04,2023-04-18 09:30:22,2,mobile
cus_NjeKAO8z9CsAlf,2023-04-18 09:42:03,2023-04-18 09:45:04,2,mobile
cus_Nje4yylwpw5PP6,2023-04-18 10:28:08,2023-07-03 11:48:23,0,extension
cus_Njf7pXSEse4idw,2023-04-18 10:31:01,Active,0,extension
cus_NjfJ6wzVt5GT8Z,2023-04-18 10:43:25,Active,2,mobile
cus_NjfKxtYn35GD8q,2023-04-18 10:43:40,2023-04-18 10:46:40,0,extension
cus_NjYurR8eZggfI5,2023-04-18 10:50:00,2023-04-18 11:16:11,2,mobile
cus_Njff4lo21Bi86G,2023-04-18 11:05:26,Active,2,mobile
cus_NjfsgV73raUmtw,2023-04-18 11:18:21,Active,2,mobile
cus_NjgF4ub6PUCGrM,2023-04-18 11:42:13,Active,0,extension
cus_NjgK9J02Pbo72Q,2023-04-18 11:46:38,Active,2,mobile
cus_NjgTYPvfo1wKVE,2023-04-18 11:54:31,2023-04-18 11:57:13,0,extension
cus_NjgoAPQsaSG1Rk,2023-04-18 12:15:52,2023-04-18 14:00:37,0,extension
cus_NjgyTnA5pazk3m,2023-04-18 12:29:17,Active,0,extension
cus_Njh9g8ZYodvnOJ,2023-04-18 12:37:08,2023-04-26 01:47:45,0,extension
cus_NjhDzGesCZuyj4,2023-04-18 12:41:38,Active,2,mobile
cus_NjhFtOOFogmNzY,2023-04-18 12:42:43,Active,0,extension
cus_NjhKpVgd5Rxijc,2023-04-18 12:47:39,Active,0,extension
cus_NjhIWcCpdXesvR,2023-04-18 12:48:59,2023-06-19 22:04:24,0,extension
cus_NjhRGT3XgaYjJ4,2023-04-18 12:54:41,2024-02-02 13:57:48,2,mobile
cus_NjhGWCe9yK9UPR,2023-04-18 12:58:44,2023-04-18 13:04:20,2,mobile
cus_Njhj61o7M4cqQt,2023-04-18 13:12:50,2023-06-02 14:24:38,2,mobile
cus_NjhjdGw9fMTyDR,2023-04-18 13:13:27,2023-06-02 14:21:53,2,mobile
cus_NjhoBeRII4oA49,2023-04-18 13:17:29,2023-06-12 03:54:16,2,mobile
cus_NjhpzndX5cSGMV,2023-04-18 13:18:25,2023-04-18 14:46:32,2,mobile
cus_NjhqVWcZzqkroX,2023-04-18 13:20:05,2023-04-18 13:47:52,2,mobile
cus_Njhr9xpG16ZvHI,2023-04-18 13:21:43,2023-04-18 13:33:31,0,extension
cus_NjhuBHUJ2E4Xuw,2023-04-18 13:24:31,Active,0,extension
cus_NjhvhNxOdv0KCq,2023-04-18 13:24:33,2023-05-04 01:32:43,0,extension
cus_Njhyqqhas7O8Ie,2023-04-18 13:28:06,2024-05-06 16:32:59,2,mobile
cus_NjhyTPlNKknvuw,2023-04-18 13:29:02,Active,2,mobile
cus_NjhfWQ9LSmbuPn,2023-04-18 13:30:00,2023-04-18 13:41:45,2,mobile
cus_Nji3HJCvdrT5yh,2023-04-18 13:33:15,Active,2,mobile
cus_Nji8xCxFYQrHaP,2023-04-18 13:38:10,2024-09-08 14:49:14,2,mobile
cus_NjiBl3wMFXKbv4,2023-04-18 13:40:40,2023-04-18 14:00:08,2,mobile
cus_NjiFTvQW81mij0,2023-04-18 13:53:16,Active,2,mobile
cus_NjiSmrqdtXxRDD,2023-04-18 14:00:30,2023-04-18 14:20:42,2,mobile
cus_NjiXhCqwr2HmJp,2023-04-18 14:04:48,Active,2,mobile
cus_NjiaoxE3ulsPyo,2023-04-18 14:05:13,2024-06-23 00:58:02,2,mobile
cus_NjiaF6OVCrdAMM,2023-04-18 14:07:13,Active,2,mobile
cus_NjidpJcdVEIyyf,2023-04-18 14:09:41,2023-04-19 00:56:22,2,mobile
cus_Njia51CH2GTyY1,2023-04-18 14:09:58,2023-04-18 20:06:18,2,mobile
cus_NjiucI6DoLKBTF,2023-04-18 14:25:38,2023-04-23 14:44:14,0,extension
cus_NjiuHQtJhEXGRb,2023-04-18 14:25:43,2023-04-18 14:40:40,2,mobile
cus_NjivVaA28fEk5e,2023-04-18 14:27:04,2023-04-18 15:00:28,2,mobile
cus_NjixMiE8oe1a96,2023-04-18 14:30:12,2023-07-03 15:48:34,2,mobile
cus_NjizUev7lq4O6G,2023-04-18 14:30:36,2023-04-18 14:32:28,2,mobile
cus_Njj07TGEIaTpBO,2023-04-18 14:32:37,2024-05-09 15:33:36,2,mobile
cus_Njivp5KyhwWOUv,2023-04-18 14:34:45,2023-11-02 15:54:15,2,mobile
cus_NjVFh1HFfNRZi2,2023-04-18 14:35:27,2024-03-10 15:40:51,2,mobile
cus_NjjCdef6w3PIMV,2023-04-18 14:43:22,2023-05-28 20:57:03,2,mobile
cus_Njj6VuiZklpwV4,2023-04-18 14:46:18,Active,2,mobile
cus_NjjGSwbPFHINXr,2023-04-18 14:47:55,2023-04-18 14:57:25,2,mobile
cus_NjjHrMyNcDGeJJ,2023-04-18 14:48:47,Active,0,extension
cus_NjjIYGFh3ntgmV,2023-04-18 14:49:48,2023-08-02 16:12:39,2,mobile
cus_NjjI1X8wFYIEb1,2023-04-18 14:50:03,2023-04-18 15:09:03,2,mobile
cus_NjjLyYGhnyAchZ,2023-04-18 14:53:00,2023-07-03 16:09:59,2,mobile
cus_NjjQdthZcJTmES,2023-04-18 14:58:30,2023-04-18 15:38:41,2,mobile
cus_NjjRRxBN2HWNpC,2023-04-18 15:01:36,Active,0,extension
cus_NjjUpYFS63dTLv,2023-04-18 15:02:47,2023-05-23 02:55:34,2,mobile
cus_NjjcW2UnKR9fcE,2023-04-18 15:09:36,2023-06-02 16:15:36,2,mobile
cus_NjjYU0Qi5vImRC,2023-04-18 15:12:06,2024-01-02 16:14:42,2,mobile
cus_NjjcdLdXCYFIPT,2023-04-18 15:14:09,2023-04-18 15:33:34,0,extension
cus_NjjmPZIAUGCJlv,2023-04-18 15:19:27,Active,2,mobile
cus_NjjP36DxUEDL39,2023-04-18 15:23:23,2023-04-18 15:25:44,2,mobile
cus_NjjtO0V6UIMkFE,2023-04-18 15:26:30,Active,2,mobile
cus_NjjvubV3JgTHBb,2023-04-18 15:29:49,2023-06-02 16:40:06,2,mobile
cus_NjjtNDEPxOjYhd,2023-04-18 15:30:03,Active,2,mobile
cus_Njk01u357huBpS,2023-04-18 15:33:59,Active,1,web
cus_Njk1x8ZRHteTbC,2023-04-18 15:34:27,Active,2,mobile
cus_Njk10lqt5EzWlU,2023-04-18 15:36:21,2023-06-02 16:40:03,2,mobile
cus_Njk3Amm9QCzoGm,2023-04-18 15:37:02,2023-08-21 17:29:48,2,mobile
cus_Njk36DXp6Uv7jv,2023-04-18 15:37:07,2023-04-19 02:25:27,2,mobile
cus_Njk8U4n0XsXNCg,2023-04-18 15:42:09,2023-04-18 15:58:57,2,mobile
cus_Njk9czPWgeaTOp,2023-04-18 15:42:24,Active,2,mobile
cus_NjkHaZNAerfb42,2023-04-18 15:50:19,2023-04-18 15:51:37,2,mobile
cus_NjkIJe4AeLyLJM,2023-04-18 15:51:11,Active,2,mobile
cus_NjkI0oBXFgAdSe,2023-04-18 15:51:38,Active,2,mobile
cus_NjkJEzQbxoPrQu,2023-04-18 15:53:00,2023-08-02 17:08:04,2,mobile
cus_NjkK9KyxHoWDFW,2023-04-18 15:53:27,2024-07-09 16:54:40,0,extension
cus_NjkKjTwwEBpciM,2023-04-18 15:53:48,2024-04-22 23:41:52,2,mobile
cus_NjhcpgJM7OtlL1,2023-04-18 15:54:00,Active,2,mobile
cus_NjkLyqOBz5Do5S,2023-04-18 15:55:32,2023-05-20 21:11:45,2,mobile
cus_NjkGpxOBePT8vU,2023-04-18 15:56:00,2023-04-18 23:55:45,2,mobile
cus_NjkPmSW5krUvZP,2023-04-18 15:58:37,2023-04-18 16:06:00,2,mobile
cus_NjkQjoaJftWlRs,2023-04-18 16:01:16,Active,2,mobile
cus_NjkUp0GlewsaYn,2023-04-18 16:04:03,2023-07-31 05:22:53,2,mobile
cus_NjkWRdp7uCUVQF,2023-04-18 16:11:54,2024-02-02 17:13:32,2,mobile
cus_NjkkvRwpXO0xNH,2023-04-18 16:19:26,Active,2,mobile
cus_NjkkONYu2qB3EH,2023-04-18 16:19:35,Active,2,mobile
cus_Njkk4UF2VnA3FJ,2023-04-18 16:20:07,2023-04-18 16:22:53,2,mobile
cus_NjknTelR4q7WBw,2023-04-18 16:23:11,2023-06-19 22:06:03,2,mobile
cus_NjkpIijCJ8bOma,2023-04-18 16:24:09,2023-04-18 16:28:17,2,mobile
cus_NjksBFASRdDGne,2023-04-18 16:30:49,2023-04-21 15:41:25,2,mobile
cus_Njl0ntgJ1TkXEw,2023-04-18 16:35:55,2023-04-18 16:39:02,2,mobile
cus_Njl2mgg3HbwB7X,2023-04-18 16:37:33,2024-08-08 17:38:57,2,mobile
cus_NjktUVDI5weT6r,2023-04-18 16:40:36,2023-07-03 17:56:45,2,mobile
cus_NjlCvbWo6dkJcK,2023-04-18 16:50:51,2023-04-18 16:54:26,2,mobile
cus_NjlGOTrzBLeZio,2023-04-18 16:52:10,2023-04-18 17:46:27,2,mobile
cus_NjlHTfWvA9B1A9,2023-04-18 16:55:10,2023-10-03 18:09:20,2,mobile
cus_NjlKTdTZqqek7s,2023-04-18 16:55:39,2023-04-18 17:23:57,2,mobile
cus_NjlNbsUvGDcqP4,2023-04-18 16:59:52,2023-06-02 18:05:41,2,mobile
cus_NjlODlB5XneqUm,2023-04-18 17:00:23,2023-10-03 18:09:19,2,mobile
cus_NjlS1YJwTcMWUT,2023-04-18 17:03:34,2023-04-18 17:04:16,2,mobile
cus_NjlSEQGmgzu5nI,2023-04-18 17:03:53,Active,2,mobile
cus_NjlQ6Gc87wAoO4,2023-04-18 17:05:13,Active,2,mobile
cus_NjlUWrD6hAfWpp,2023-04-18 17:05:26,2023-10-03 18:09:22,0,extension
cus_NjlZVkw5zn95Uf,2023-04-18 17:10:27,2023-04-18 17:23:13,2,mobile
